trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.05, 'e': 0.9130889403123083}",20,9,-96.63522746085756,"{0: 5, 1: 1, 2: 2, 3: 2, 4: 1}",1
43,False,"{'a': 0.05, 'e': 0.9089657496748851}",20,0,-127.73168728284709,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
44,False,"{'a': 0.05, 'e': 0.9047516632199634}",20,0,-147.83883996098749,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
45,False,"{'a': 0.05, 'e': 0.9004471023526769}",25,2,-114.50400514964187,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 1}",1
46,False,"{'a': 0.05, 'e': 0.8960524975255252}",25,5,-128.9135577117367,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",1
47,False,"{'a': 0.05, 'e': 0.891568288195329}",30,0,-74.68912081224602,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
48,False,"{'a': 0.05, 'e': 0.8869949227792842}",25,0,-103.17046820307021,"{0: 14, 1: 6, 2: 3, 3: 1, 4: 1}",0
49,False,"{'a': 0.05, 'e': 0.8823328586101215}",25,0,-193.53403169632892,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
50,False,"{'a': 0.05, 'e': 0.8775825618903728}",25,0,-67.46041766538393,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.05, 'e': 0.8727445076457513}",20,0,-80.88274260294384,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
52,False,"{'a': 0.05, 'e': 0.8678191796776499}",25,0,-107.52779230808778,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
53,False,"{'a': 0.05, 'e': 0.862807070514761}",30,0,-66.09443435514824,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
54,False,"{'a': 0.05, 'e': 0.8577086813638242}",30,19,8.375217087606792,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
55,False,"{'a': 0.05, 'e': 0.8525245220595057}",25,0,-62.989950120535376,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
56,False,"{'a': 0.05, 'e': 0.8472551110134161}",30,0,-195.91568557501364,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
57,False,"{'a': 0.05, 'e': 0.8419009751622687}",30,14,-96.8902767264091,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 2}",1
58,False,"{'a': 0.05, 'e': 0.8364626499151869}",25,0,-43.646864144740114,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
59,False,"{'a': 0.05, 'e': 0.8309406791001636}",20,0,-78.35020203027248,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
60,False,"{'a': 0.05, 'e': 0.8253356149096783}",30,0,-4.758021144446255,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
61,False,"{'a': 0.05, 'e': 0.8196480178454795}",20,0,-100.7350025292493,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
62,False,"{'a': 0.05, 'e': 0.8138784566625339}",30,0,-201.5811435332274,"{0: 15, 1: 2, 2: 9, 3: 2, 4: 2}",0
63,False,"{'a': 0.05, 'e': 0.8080275083121519}",25,0,-137.27515237409887,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
64,False,"{'a': 0.05, 'e': 0.8020957578842927}",20,3,-36.17901238646174,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
65,False,"{'a': 0.05, 'e': 0.7960837985490558}",20,2,-71.74772126204199,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 1}",1
66,False,"{'a': 0.05, 'e': 0.7899922314973651}",20,0,-125.34229064765853,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
67,False,"{'a': 0.05, 'e': 0.7838216658808492}",20,0,-52.15430016706908,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
68,False,"{'a': 0.05, 'e': 0.7775727187509279}",30,0,-127.76916559025813,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
69,False,"{'a': 0.05, 'e': 0.7712460149971065}",30,0,-138.52902067722155,"{0: 18, 1: 0, 2: 10, 3: 1, 4: 1}",0
70,False,"{'a': 0.05, 'e': 0.7648421872844884}",20,0,-132.23622770345793,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
71,False,"{'a': 0.05, 'e': 0.7583618759905082}",25,4,-47.35892181394655,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 0}",1
72,False,"{'a': 0.05, 'e': 0.7518057291408949}",20,5,-104.25834075073584,"{0: 8, 1: 0, 2: 4, 3: 2, 4: 1}",1
73,False,"{'a': 0.05, 'e': 0.7451744023448704}",25,0,-70.29136141332985,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
74,False,"{'a': 0.05, 'e': 0.7384685587295879}",20,0,-39.525792978425216,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
75,False,"{'a': 0.05, 'e': 0.7316888688738209}",30,0,-161.5274511625911,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
76,False,"{'a': 0.05, 'e': 0.7248360107409052}",25,9,-36.34682708525957,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
77,False,"{'a': 0.05, 'e': 0.7179106696109434}",20,0,-99.49569773569621,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
78,False,"{'a': 0.05, 'e': 0.7109135380122773}",20,2,-70.8823962391256,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
79,False,"{'a': 0.05, 'e': 0.7038453156522361}",20,3,-137.79668539717767,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 3}",1
80,False,"{'a': 0.05, 'e': 0.6967067093471654}",25,0,-140.27733437181763,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
81,False,"{'a': 0.05, 'e': 0.689498432951747}",20,6,-107.31837263351531,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 2}",1
82,False,"{'a': 0.05, 'e': 0.6822212072876135}",20,0,-78.12552720556289,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
83,False,"{'a': 0.05, 'e': 0.674875760071267}",20,5,-39.27792012674237,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 0}",1
84,False,"{'a': 0.05, 'e': 0.6674628258413081}",20,2,-1.5626697020059552,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
85,False,"{'a': 0.05, 'e': 0.6599831458849822}",20,3,-63.45696753368017,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
86,False,"{'a': 0.05, 'e': 0.6524374681640519}",30,0,-83.7258024015146,"{0: 24, 1: 1, 2: 1, 3: 3, 4: 1}",1
87,False,"{'a': 0.05, 'e': 0.6448265472400012}",20,3,3.3278196206500517,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.05, 'e': 0.6371511441985802}",20,0,-8.188990710179887,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
89,False,"{'a': 0.05, 'e': 0.6294120265736969}",25,8,2.6313548088632213,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 0.6216099682706644}",20,0,-10.226306754795257,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
91,False,"{'a': 0.05, 'e': 0.6137457494888116}",20,0,-44.3235362924639,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
92,False,"{'a': 0.05, 'e': 0.6058201566434628}",20,11,-7.046874538055635,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
93,False,"{'a': 0.05, 'e': 0.5978339822872982}",20,0,-67.64221707345256,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
94,False,"{'a': 0.05, 'e': 0.5897880250310982}",20,0,-77.89912817627737,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
95,False,"{'a': 0.05, 'e': 0.5816830894638835}",20,0,-102.53173371222316,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
96,False,"{'a': 0.05, 'e': 0.5735199860724567}",35,25,-2.502099375474878,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.05, 'e': 0.5652995311603544}",25,19,8.90743167099174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.05, 'e': 0.5570225467662173}",25,11,0.31720579605786203,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 0.5486898605815875}",20,0,-99.62055642781316,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
100,False,"{'a': 0.05, 'e': 0.5403023058681397}",25,4,-74.44753641759816,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 1}",1
101,False,"{'a': 0.05, 'e': 0.5318607213743555}",20,0,-90.74132783351342,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
102,False,"{'a': 0.05, 'e': 0.5233659512516495}",20,0,-40.19987585030499,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
103,False,"{'a': 0.05, 'e': 0.5148188449699553}",20,0,-54.48301859046849,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
104,False,"{'a': 0.05, 'e': 0.5062202572327784}",20,0,-39.49140677947792,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
105,False,"{'a': 0.05, 'e': 0.49757104789172696}",20,14,-8.9100167787573,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.05, 'e': 0.4888720818605275}",25,15,1.3558031625713163,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
107,False,"{'a': 0.05, 'e': 0.4801242290285341}",20,0,-37.83596699365123,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
108,False,"{'a': 0.05, 'e': 0.47132836417373997}",20,2,-56.039995194697305,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
109,False,"{'a': 0.05, 'e': 0.4624853668753008}",30,18,0.705841444428208,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.4535961214255773}",20,8,-38.3391546499446,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
111,False,"{'a': 0.05, 'e': 0.4446615167417068}",20,3,-80.57204958338576,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
112,False,"{'a': 0.05, 'e': 0.4356824462767121}",20,0,-67.21626329165773,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
113,False,"{'a': 0.05, 'e': 0.42665980793015723}",20,0,4.307125003782968,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
114,False,"{'a': 0.05, 'e': 0.41759450395835795}",25,0,22.83084173257433,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
115,False,"{'a': 0.05, 'e': 0.40848744088415717}",20,12,0.04894642927087123,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.05, 'e': 0.3993395294062732}",25,0,-71.54248885752529,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
117,False,"{'a': 0.05, 'e': 0.3901516843082303}",25,8,0.714929718466305,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.38092482436688185}",20,13,-28.583903712833823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
119,False,"{'a': 0.05, 'e': 0.371659872260533}",20,0,-27.838895062499663,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
120,False,"{'a': 0.05, 'e': 0.3623577544766736}",20,9,-4.768159593150145,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
121,False,"{'a': 0.05, 'e': 0.3530194012193304}",20,5,-22.91600087752969,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
122,False,"{'a': 0.05, 'e': 0.34364574631604705}",20,0,-54.323745740217426,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
123,False,"{'a': 0.05, 'e': 0.3342377271245026}",25,16,-0.09265848961000711,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.05, 'e': 0.32479628443877623}",25,0,-46.86539290519422,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
125,False,"{'a': 0.05, 'e': 0.3153223623952687}",20,9,14.840450514493275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.05, 'e': 0.30581690837828934}",20,0,3.6582631347079206,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
127,False,"{'a': 0.05, 'e': 0.29628087292531874}",20,0,-71.10492763104564,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
128,False,"{'a': 0.05, 'e': 0.2867152096319555}",25,11,17.10383579764229,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.05, 'e': 0.2771208750565576}",20,0,-12.685313919586505,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
130,False,"{'a': 0.05, 'e': 0.26749882862458735}",25,4,12.45785157887201,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.05, 'e': 0.2578500325326696}",20,6,-3.5101084143940655,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.05, 'e': 0.2481754516523729}",20,7,5.156285952151166,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.05, 'e': 0.23847605343372313}",25,0,34.36343728930144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.05, 'e': 0.22875280780845939}",30,0,11.615798017319582,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
135,False,"{'a': 0.05, 'e': 0.2190066870930415}",25,2,-11.66462501008359,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.05, 'e': 0.20923866589141926}",30,16,6.932392049524803,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
137,False,"{'a': 0.05, 'e': 0.19944972099757285}",35,0,-18.94894523674312,"{0: 29, 1: 2, 2: 3, 3: 1, 4: 0}",0
138,False,"{'a': 0.05, 'e': 0.18964083129783424}",20,8,23.63278706398181,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.17981297767299936}",20,0,-55.995229630920846,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
140,False,"{'a': 0.05, 'e': 0.16996714290024081}",20,3,-35.4684843745368,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
141,False,"{'a': 0.05, 'e': 0.16010431155483126}",20,15,-11.76781174458973,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
