trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.2, 'e': 0.6556592205741436}",25,0,-56.87735893076272,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
43,False,"{'a': 0.2, 'e': 0.6491026283684022}",25,0,-21.10400973848344,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
44,False,"{'a': 0.2, 'e': 0.6426116020847181}",30,8,-90.45063252173806,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
45,False,"{'a': 0.2, 'e': 0.6361854860638709}",20,0,-60.026610064679744,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
46,False,"{'a': 0.2, 'e': 0.6298236312032323}",30,0,-35.318827524006764,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
47,False,"{'a': 0.2, 'e': 0.6235253948912}",25,10,3.609079813118449,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.2, 'e': 0.617290140942288}",25,9,-5.367973874293498,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
49,False,"{'a': 0.2, 'e': 0.611117239532865}",20,0,-30.83533549358507,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
50,False,"{'a': 0.2, 'e': 0.6050060671375364}",30,0,-24.16804282090558,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
51,False,"{'a': 0.2, 'e': 0.598956006466161}",20,0,-73.37059066681638,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
52,False,"{'a': 0.2, 'e': 0.5929664464014994}",20,0,-96.08660680778463,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
53,False,"{'a': 0.2, 'e': 0.5870367819374844}",35,15,-27.90535117706242,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
54,False,"{'a': 0.2, 'e': 0.5811664141181095}",20,0,-64.48071809385797,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
55,False,"{'a': 0.2, 'e': 0.5753547499769285}",25,0,-68.89379995302372,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",1
56,False,"{'a': 0.2, 'e': 0.5696012024771592}",30,0,-70.47551626817702,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
57,False,"{'a': 0.2, 'e': 0.5639051904523875}",20,15,2.228797979267266,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.2, 'e': 0.5582661385478637}",25,0,-2.8595777541365486,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
59,False,"{'a': 0.2, 'e': 0.5526834771623851}",20,0,-75.05111173194308,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
60,False,"{'a': 0.2, 'e': 0.5471566423907612}",20,0,26.908002149299946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.2, 'e': 0.5416850759668536}",30,20,-59.0602235681276,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
62,False,"{'a': 0.2, 'e': 0.536268225207185}",30,17,-78.87175468484735,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
63,False,"{'a': 0.2, 'e': 0.5309055429551132}",20,0,-31.634953692844235,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
64,False,"{'a': 0.2, 'e': 0.525596487525562}",20,0,-41.68658152946546,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
65,False,"{'a': 0.2, 'e': 0.5203405226503064}",25,3,-52.56143331142327,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 1}",1
66,False,"{'a': 0.2, 'e': 0.5151371174238033}",20,0,-38.45833441005143,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
67,False,"{'a': 0.2, 'e': 0.5099857462495653}",20,0,-83.30015008246674,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
68,False,"{'a': 0.2, 'e': 0.5048858887870696}",30,0,-113.76097235242317,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
69,False,"{'a': 0.2, 'e': 0.4998370298991989}",30,11,-78.33627353688918,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
70,False,"{'a': 0.2, 'e': 0.49483865960020695}",30,9,-43.56426659402266,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
71,False,"{'a': 0.2, 'e': 0.4898902730042049}",25,4,-97.82389237683253,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 2}",1
72,False,"{'a': 0.2, 'e': 0.48499137027416284}",20,0,-24.64947703802838,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
73,False,"{'a': 0.2, 'e': 0.4801414565714212}",20,0,-76.99059815339233,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
74,False,"{'a': 0.2, 'e': 0.47534004200570695}",25,0,-112.15012614994934,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
75,False,"{'a': 0.2, 'e': 0.4705866415856499}",20,3,-45.000368395630666,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
76,False,"{'a': 0.2, 'e': 0.46588077516979337}",20,9,-24.37923041079385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
77,False,"{'a': 0.2, 'e': 0.46122196741809546}",30,3,-90.04151782675807,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 2}",1
78,False,"{'a': 0.2, 'e': 0.4566097477439145}",30,16,-28.66161125265377,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
79,False,"{'a': 0.2, 'e': 0.45204365026647536}",30,16,-69.80310530244584,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 1}",1
80,False,"{'a': 0.2, 'e': 0.4475232137638106}",25,7,2.042053492696077,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
81,False,"{'a': 0.2, 'e': 0.4430479816261725}",35,24,19.76489597071003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
