trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.03, 'e': 0.30581690837828934}",25,0,-94.6187995124141,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
43,False,"{'a': 0.03, 'e': 0.2771208750565576}",20,8,-9.068969396670022,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.03, 'e': 0.24817545165237312}",20,13,-30.96032954278796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
45,False,"{'a': 0.03, 'e': 0.21900668709304172}",25,0,-6.29219618628006,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
46,False,"{'a': 0.03, 'e': 0.18964083129783446}",25,7,30.794215924458573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.03, 'e': 0.16010431155483126}",20,0,20.09036102473962,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.03, 'e': 0.13042370873814554}",25,2,-19.237955312227175,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
49,False,"{'a': 0.03, 'e': 0.10062573338693173}",20,0,-28.784824810135667,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
50,False,"{'a': 0.03, 'e': 0.0707372016677029}",20,0,22.092682404189286,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,0,0.03154330935005323,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,14,6.067684126907571,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,3,17.511508508723402,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,9,17.352158382006238,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,0,-18.73360611684268,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
6,True,"{'a': 0, 'e': 0}",30,12,14.966755943914034,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,19,-26.20351119927712,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,11.196523303897102,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",25,9,25.349432578355596,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,0,29.2854486015067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
