trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2193,False,"{'a': 0.2, 'e': 0.11145913789278662}",25,16,-6.93251909342821,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2194,False,"{'a': 0.2, 'e': 0.11134767875489383}",25,17,13.897413111562072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.2, 'e': 0.11123633107613894}",25,10,29.15230516993415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.2, 'e': 0.1111250947450628}",20,8,24.511032628308392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.2, 'e': 0.11101396965031773}",35,14,28.194332244389447,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2198,False,"{'a': 0.2, 'e': 0.11090295568066742}",20,2,30.37457464904507,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.2, 'e': 0.11079205272498675}",35,21,30.48905704764902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.2, 'e': 0.11068126067226176}",30,24,13.277729241313939,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.2, 'e': 0.1105705794115895}",30,8,38.27871563007304,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.2, 'e': 0.11046000883217792}",25,12,14.48630106118997,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2203,False,"{'a': 0.2, 'e': 0.11034954882334574}",25,10,22.374730220095067,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.2, 'e': 0.11023919927452239}",30,16,-17.799693683006947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2205,False,"{'a': 0.2, 'e': 0.11012896007524788}",30,20,5.29286766625437,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2206,False,"{'a': 0.2, 'e': 0.11001883111517262}",20,7,-29.884122016652626,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
2207,False,"{'a': 0.2, 'e': 0.10990881228405745}",20,3,-30.22303102300548,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
2208,False,"{'a': 0.2, 'e': 0.10979890347177339}",25,12,12.189361262002292,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2209,False,"{'a': 0.2, 'e': 0.10968910456830162}",25,16,17.130923967687522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.2, 'e': 0.10957941546373332}",25,10,28.800889571675526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.2, 'e': 0.10946983604826958}",20,12,3.472337465091057,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2212,False,"{'a': 0.2, 'e': 0.10936036621222131}",20,12,13.14084358410832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.2, 'e': 0.1092510058460091}",30,6,18.267818223985074,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
2214,False,"{'a': 0.2, 'e': 0.10914175484016309}",20,9,19.05247591083977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.2, 'e': 0.10903261308532292}",20,12,1.3794939401708304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2216,False,"{'a': 0.2, 'e': 0.1089235804722376}",25,13,20.797385820546236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.2, 'e': 0.10881465689176535}",20,14,9.508863310059667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.2, 'e': 0.10870584223487359}",35,20,10.617150086806996,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2219,False,"{'a': 0.2, 'e': 0.10859713639263872}",20,10,9.237939588954985,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2220,False,"{'a': 0.2, 'e': 0.10848853925624607}",30,10,20.487330530111294,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
2221,False,"{'a': 0.2, 'e': 0.10838005071698983}",30,10,35.708036039567034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.2, 'e': 0.10827167066627284}",25,12,25.919188768692806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.2, 'e': 0.10816339899560658}",20,16,8.188848154802312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.2, 'e': 0.10805523559661097}",35,15,37.56201774468458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.2, 'e': 0.10794718036101435}",30,8,-39.33937490592299,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
2226,False,"{'a': 0.2, 'e': 0.10783923318065333}",25,18,13.988577778887525,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.2, 'e': 0.10773139394747269}",20,13,14.518240026382783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.2, 'e': 0.1076236625535252}",30,17,15.668987122121745,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2229,False,"{'a': 0.2, 'e': 0.10751603889097168}",20,7,-18.163227346326654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2230,False,"{'a': 0.2, 'e': 0.10740852285208072}",25,12,23.221435035873625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.2, 'e': 0.10730111432922863}",30,0,47.58217247624535,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.2, 'e': 0.1071938132148994}",25,13,-5.621915584275398,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
2233,False,"{'a': 0.2, 'e': 0.10708661940168451}",20,12,1.3971522919770138,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2234,False,"{'a': 0.2, 'e': 0.10697953278228282}",20,7,-16.39882597167297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2235,False,"{'a': 0.2, 'e': 0.10687255324950054}",20,3,-18.526766794733852,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2236,False,"{'a': 0.2, 'e': 0.10676568069625104}",20,16,7.6810197757665515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.2, 'e': 0.10665891501555479}",25,19,9.857470858214448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.2, 'e': 0.10655225610053923}",20,9,17.062729027735614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.2, 'e': 0.10644570384443869}",30,13,31.832242204316767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.2, 'e': 0.10633925814059425}",25,9,-10.805554502583837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2241,False,"{'a': 0.2, 'e': 0.10623291888245366}",30,18,10.370834427997908,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2242,False,"{'a': 0.2, 'e': 0.10612668596357121}",30,14,2.758166726968824,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
2243,False,"{'a': 0.2, 'e': 0.10602055927760763}",25,13,-13.92274437348043,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
2244,False,"{'a': 0.2, 'e': 0.10591453871833002}",25,10,33.62626397352101,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.2, 'e': 0.10580862417961169}",25,8,13.664328736316508,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2246,False,"{'a': 0.2, 'e': 0.10570281555543208}",25,18,11.851531478574724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.2, 'e': 0.10559711273987665}",25,13,27.616099250896646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.2, 'e': 0.10549151562713678}",20,6,24.350124465013113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.2, 'e': 0.10538602411150964}",30,19,20.601881786445915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.2, 'e': 0.10528063808739813}",25,13,25.41164546375015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.2, 'e': 0.10517535744931074}",20,12,11.891626570307645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.2, 'e': 0.10507018209186142}",30,12,32.60609297118078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.2, 'e': 0.10496511190976957}",25,11,23.13684172532149,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.2, 'e': 0.1048601467978598}",20,5,30.579055369347476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.2, 'e': 0.10475528665106193}",20,11,12.916668559452004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.2, 'e': 0.10465053136441087}",25,13,20.710733949637472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.2, 'e': 0.10454588083304646}",20,1,-5.665643924992609,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2258,False,"{'a': 0.2, 'e': 0.10444133495221342}",20,14,11.607246151146217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.2, 'e': 0.1043368936172612}",25,7,23.96651918413231,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2260,False,"{'a': 0.2, 'e': 0.10423255672364394}",25,6,-9.489233361332696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2261,False,"{'a': 0.2, 'e': 0.10412832416692029}",25,6,33.08610471670444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.2, 'e': 0.10402419584275337}",35,28,11.971047424430594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.2, 'e': 0.10392017164691061}",20,12,16.88328452449481,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.2, 'e': 0.1038162514752637}",20,0,28.695872226577823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2265,False,"{'a': 0.2, 'e': 0.10371243522378844}",30,24,12.640167274498909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.2, 'e': 0.10360872278856466}",20,13,7.233162721961087,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.2, 'e': 0.10350511406577609}",20,16,7.024738188786727,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.2, 'e': 0.10340160895171031}",20,3,19.99135028785993,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2269,False,"{'a': 0.2, 'e': 0.1032982073427586}",20,10,15.188223751707545,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.2, 'e': 0.10319490913541585}",20,6,27.75506146615919,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.2, 'e': 0.10309171422628043}",20,3,11.317159436662907,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2272,False,"{'a': 0.2, 'e': 0.10298862251205415}",20,10,19.902736578802962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.2, 'e': 0.1028856338895421}",30,19,9.937536414946734,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2274,False,"{'a': 0.2, 'e': 0.10278274825565255}",25,14,-20.34369893608489,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2275,False,"{'a': 0.2, 'e': 0.1026799655073969}",25,15,21.79286018596202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.2, 'e': 0.1025772855418895}",25,8,22.378293332521764,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.2, 'e': 0.10247470825634761}",25,15,17.60745240275987,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.2, 'e': 0.10237223354809126}",20,7,13.741547991612993,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2279,False,"{'a': 0.2, 'e': 0.10226986131454317}",30,12,15.806545098400804,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2280,False,"{'a': 0.2, 'e': 0.10216759145322864}",30,21,18.011924082528147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.2, 'e': 0.1020654238617754}",25,1,-18.305104858232482,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
2282,False,"{'a': 0.2, 'e': 0.10196335843791363}",20,8,20.83135346800038,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.2, 'e': 0.10186139507947571}",25,18,12.62944800715172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.2, 'e': 0.10175953368439623}",25,12,24.79800166127946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.2, 'e': 0.10165777415071184}",20,16,5.813756802937015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.2, 'e': 0.10155611637656113}",20,8,18.711130129299505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.2, 'e': 0.10145456026018457}",20,10,21.989516985205135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.2, 'e': 0.10135310569992438}",20,10,17.553874256456158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.2, 'e': 0.10125175259422446}",30,16,28.690984988965376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.2, 'e': 0.10115050084163023}",20,10,6.986213574983138,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2291,False,"{'a': 0.2, 'e': 0.1010493503407886}",20,7,24.978440081944036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.2, 'e': 0.10094830099044781}",20,15,10.053625097942229,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.2, 'e': 0.10084735268945737}",20,13,11.326374476716284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2294,False,"{'a': 0.2, 'e': 0.1007465053367679}",25,12,8.647634923178721,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2295,False,"{'a': 0.2, 'e': 0.10064575883143115}",20,12,17.933711712938802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.2, 'e': 0.10054511307259971}",25,5,25.25028447344084,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2297,False,"{'a': 0.2, 'e': 0.10044456795952711}",20,16,8.462775665512495,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.2, 'e': 0.10034412339156758}",25,11,16.990062648752005,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.2, 'e': 0.10024377926817601}",20,13,14.65781575698599,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.2, 'e': 0.10014353548890784}",25,0,17.72243106851439,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2301,False,"{'a': 0.2, 'e': 0.10004339195341894}",20,3,-16.269377447841123,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2302,False,"{'a': 0.2, 'e': 0.09994334856146551}",20,8,26.25220937821252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.2, 'e': 0.09984340521290405}",20,5,14.300005664711264,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2304,False,"{'a': 0.2, 'e': 0.09974356180769114}",25,9,21.978428817045994,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.2, 'e': 0.09964381824588345}",20,12,4.149139054737464,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2306,False,"{'a': 0.2, 'e': 0.09954417442763756}",25,18,15.929028097720987,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.2, 'e': 0.09944463025320993}",30,17,23.221628787973124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2308,False,"{'a': 0.2, 'e': 0.09934518562295672}",20,13,13.963744056724003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2309,False,"{'a': 0.2, 'e': 0.09924584043733377}",20,16,6.75224678176372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.2, 'e': 0.09914659459689643}",25,12,22.3634670002558,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.2, 'e': 0.09904744800229953}",30,0,36.99815646728428,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2312,False,"{'a': 0.2, 'e': 0.09894840055429723}",25,12,9.24733911366595,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2313,False,"{'a': 0.2, 'e': 0.09884945215374294}",20,0,24.405633051051982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2314,False,"{'a': 0.2, 'e': 0.0987506027015892}",20,10,18.424427231591594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.2, 'e': 0.0986518520988876}",25,13,6.889005067313062,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2316,False,"{'a': 0.2, 'e': 0.09855320024678871}",20,12,10.106522715539898,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.2, 'e': 0.09845464704654193}",25,16,15.61910620537676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.2, 'e': 0.09835619239949539}",30,8,-10.02469041971547,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
2319,False,"{'a': 0.2, 'e': 0.09825783620709588}",20,12,3.4446082246168226,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2320,False,"{'a': 0.2, 'e': 0.09815957837088879}",20,3,-14.79989865309769,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2321,False,"{'a': 0.2, 'e': 0.09806141879251791}",25,3,23.628844983970417,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2322,False,"{'a': 0.2, 'e': 0.09796335737372538}",20,10,20.482735212783624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.2, 'e': 0.09786539401635166}",25,10,27.5977188543274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.2, 'e': 0.09776752862233531}",25,17,15.211466563716549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.2, 'e': 0.09766976109371298}",20,0,19.54351937588845,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2326,False,"{'a': 0.2, 'e': 0.09757209133261927}",20,2,29.157193381688558,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.2, 'e': 0.09747451924128664}",30,16,14.628754728294794,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2328,False,"{'a': 0.2, 'e': 0.09737704472204535}",20,7,22.476464191008162,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.2, 'e': 0.09727966767732331}",20,10,12.52207209274725,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.2, 'e': 0.09718238800964599}",20,5,16.871025178892992,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2331,False,"{'a': 0.2, 'e': 0.09708520562163633}",30,12,10.578913412143432,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2332,False,"{'a': 0.2, 'e': 0.0969881204160147}",30,6,41.898076363771956,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.2, 'e': 0.09689113229559869}",30,13,15.517719876295004,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2334,False,"{'a': 0.2, 'e': 0.09679424116330308}",30,14,32.47110539763181,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.2, 'e': 0.09669744692213979}",25,7,33.14215455503313,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2336,False,"{'a': 0.2, 'e': 0.09660074947521764}",20,8,25.02645656362267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.2, 'e': 0.09650414872574244}",25,15,21.705601099090075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.2, 'e': 0.09640764457701669}",20,8,-1.575147322723249,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2339,False,"{'a': 0.2, 'e': 0.09631123693243968}",20,12,6.9434806843193355,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2340,False,"{'a': 0.2, 'e': 0.09621492569550723}",30,16,9.840295596527586,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2341,False,"{'a': 0.2, 'e': 0.09611871076981172}",25,14,21.99107035167281,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.2, 'e': 0.09602259205904191}",20,15,9.848857779042264,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.2, 'e': 0.09592656946698287}",20,6,14.46495317419407,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2344,False,"{'a': 0.2, 'e': 0.09583064289751589}",25,7,-13.035199677336875,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
2345,False,"{'a': 0.2, 'e': 0.09573481225461837}",25,15,19.195063409318504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.2, 'e': 0.09563907744236375}",20,6,2.648852057589149,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2347,False,"{'a': 0.2, 'e': 0.0955434383649214}",20,12,15.855787284375864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.2, 'e': 0.09544789492655646}",20,11,16.716491372682565,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.2, 'e': 0.09535244703162991}",20,8,20.392459970398292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.2, 'e': 0.09525709458459827}",30,9,23.417282904997144,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
2351,False,"{'a': 0.2, 'e': 0.09516183749001368}",30,16,15.514211734095914,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2352,False,"{'a': 0.2, 'e': 0.09506667565252366}",25,14,20.506789710831733,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2353,False,"{'a': 0.2, 'e': 0.09497160897687114}",30,13,20.464662265230697,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2354,False,"{'a': 0.2, 'e': 0.09487663736789427}",25,15,8.724425697085731,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2355,False,"{'a': 0.2, 'e': 0.09478176073052638}",25,18,13.494726555381277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.2, 'e': 0.09468697896979585}",20,6,22.162175411880668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.2, 'e': 0.09459229199082606}",25,10,25.002815258006887,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.2, 'e': 0.09449769969883523}",20,10,20.70214127939315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.2, 'e': 0.09440320199913639}",30,23,14.285044958775465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.2, 'e': 0.09430879879713726}",20,13,2.0943259490620605,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2361,False,"{'a': 0.2, 'e': 0.09421448999834012}",25,20,10.707002804415438,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.2, 'e': 0.09412027550834179}",20,14,5.614215861411605,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.2, 'e': 0.09402615523283343}",25,7,19.23388839472417,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2364,False,"{'a': 0.2, 'e': 0.09393212907760061}",30,20,6.9563321211362,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2365,False,"{'a': 0.2, 'e': 0.09383819694852301}",20,4,28.121740380309888,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.2, 'e': 0.09374435875157448}",25,13,22.864613213383763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2367,False,"{'a': 0.2, 'e': 0.0936506143928229}",30,15,3.091877761219699,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2368,False,"{'a': 0.2, 'e': 0.09355696377843009}",20,16,8.734995688321026,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.2, 'e': 0.09346340681465165}",25,10,29.6076089959779,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.2, 'e': 0.093369943407837}",30,10,19.010173340778678,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2371,False,"{'a': 0.2, 'e': 0.09327657346442916}",30,22,4.290530359672417,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2372,False,"{'a': 0.2, 'e': 0.09318329689096473}",20,8,22.59574769748548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.2, 'e': 0.09309011359407376}",30,6,35.86147004263417,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.2, 'e': 0.0929970234804797}",30,20,18.13070036783775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.2, 'e': 0.09290402645699922}",20,13,2.8542299351643043,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
