trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.05, 'e': 0.15735328210778962}",25,0,-33.46656617019936,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
185,False,"{'a': 0.05, 'e': 0.15577974928671173}",25,0,-38.90680770219924,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
186,False,"{'a': 0.05, 'e': 0.15422195179384462}",25,13,0.21138194587769776,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.05, 'e': 0.15267973227590617}",30,0,-12.401784953210571,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
188,False,"{'a': 0.05, 'e': 0.1511529349531471}",25,0,23.76583782569716,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
189,False,"{'a': 0.05, 'e': 0.14964140560361563}",25,4,30.08869099934179,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.05, 'e': 0.14814499154757946}",20,10,-8.647642155062334,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
191,False,"{'a': 0.05, 'e': 0.14666354163210368}",30,14,-7.284646808693259,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
192,False,"{'a': 0.05, 'e': 0.14519690621578263}",20,6,-17.54006866144855,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
193,False,"{'a': 0.05, 'e': 0.1437449371536248}",20,0,-60.91195803365291,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
194,False,"{'a': 0.05, 'e': 0.14230748778208857}",25,0,41.08918476328611,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.05, 'e': 0.14088441290426768}",25,9,25.2885176964827,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.05, 'e': 0.139475568775225}",20,0,8.533378030226467,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
197,False,"{'a': 0.05, 'e': 0.13808081308747275}",20,0,-7.83168633565839,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.05, 'e': 0.136700004956598}",20,0,-32.21177782469518,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
199,False,"{'a': 0.05, 'e': 0.13533300490703204}",25,14,0.28352128283016276,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.05, 'e': 0.13397967485796172}",30,3,41.485760307459685,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.05, 'e': 0.1326398781093821}",20,0,-4.837070251863183,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
202,False,"{'a': 0.05, 'e': 0.13131347932828827}",20,8,22.48955493586866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.05, 'e': 0.1300003445350054}",35,0,38.58569182607603,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
204,False,"{'a': 0.05, 'e': 0.12870034108965533}",20,0,1.2778554678707308,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
205,False,"{'a': 0.05, 'e': 0.1274133376787588}",20,14,12.117872273501185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.05, 'e': 0.12613920430197118}",20,6,-9.968814015370402,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
207,False,"{'a': 0.05, 'e': 0.12487781225895148}",20,0,2.3183403470321764,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
208,False,"{'a': 0.05, 'e': 0.12362903413636196}",25,0,-35.58992966633365,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
209,False,"{'a': 0.05, 'e': 0.12239274379499834}",20,7,-27.525699420630787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
210,False,"{'a': 0.05, 'e': 0.12116881635704835}",20,10,-4.00390809293969,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.05, 'e': 0.11995712819347787}",20,7,21.394124532724764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.05, 'e': 0.11875755691154309}",30,0,3.6869603663959225,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.05, 'e': 0.11756998134242766}",25,3,33.91366251639778,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.05, 'e': 0.11639428152900338}",20,13,9.161389516727116,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.05, 'e': 0.11523033871371334}",25,10,24.14734619778025,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.05, 'e': 0.11407803532657622}",25,0,17.873945445396348,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
217,False,"{'a': 0.05, 'e': 0.11293725497331045}",25,3,31.077338988099985,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.05, 'e': 0.11180788242357734}",20,0,-10.154270225923336,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
219,False,"{'a': 0.05, 'e': 0.11068980359934157}",25,0,-11.76783856808241,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
220,False,"{'a': 0.05, 'e': 0.10958290556334815}",20,0,30.352851490614114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.05, 'e': 0.10848707650771466}",35,21,-40.63658238688394,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
222,False,"{'a': 0.05, 'e': 0.10740220574263752}",25,0,22.873837212451026,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
223,False,"{'a': 0.05, 'e': 0.10632818368521114}",20,9,7.505479690214784,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.05, 'e': 0.10526490184835903}",20,0,18.755795305217447,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.05, 'e': 0.10421225282987544}",25,0,22.981261952954114,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.05, 'e': 0.10317013030157668}",20,3,28.49317514391773,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.05, 'e': 0.10213842899856092}",25,13,22.74955097444098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.05, 'e': 0.10111704470857531}",20,0,-13.658113893714585,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
229,False,"{'a': 0.05, 'e': 0.10010587426148955}",20,0,2.316292650347003,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
230,False,"{'a': 0.05, 'e': 0.09910481551887466}",20,5,21.864886597982125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.05, 'e': 0.0981137673636859}",35,26,16.115408121203348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.05, 'e': 0.09713262969004906}",20,1,-2.1508339959811815,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
233,False,"{'a': 0.05, 'e': 0.09616130339314856}",25,11,13.062970035173091,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.05, 'e': 0.09519969035921708}",30,19,20.341526922658588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.05, 'e': 0.0942476934556249}",20,8,22.08893356806511,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.05, 'e': 0.09330521652106866}",25,0,28.682080285503716,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
237,False,"{'a': 0.05, 'e': 0.09237216435585796}",20,6,24.549945516283998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.05, 'e': 0.09144844271229938}",30,0,17.929919770638744,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
239,False,"{'a': 0.05, 'e': 0.0905339582851764}",20,0,15.93131277851537,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.05, 'e': 0.08962861870232462}",25,1,32.17070895703708,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.05, 'e': 0.08873233251530138}",25,5,-4.626663518575667,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.05, 'e': 0.08784500919014836}",20,7,21.738799160165012,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.05, 'e': 0.08696655909824688}",20,0,13.07017211865855,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
244,False,"{'a': 0.05, 'e': 0.0860968935072644}",25,7,34.960996644482755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.05, 'e': 0.08523592457219176}",25,0,25.588080738985173,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.05, 'e': 0.08438356532646984}",20,8,19.373491898910295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.05, 'e': 0.08353972967320515}",20,14,11.296142179572684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.05, 'e': 0.0827043323764731}",20,0,22.038144594333996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
249,False,"{'a': 0.05, 'e': 0.08187728905270836}",20,0,25.674953742401684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.05, 'e': 0.08105851616218128}",35,26,16.989872236086562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.05, 'e': 0.08024793100055946}",20,11,5.988962001699191,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.05, 'e': 0.07944545169055386}",20,9,12.37038987917782,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.05, 'e': 0.07865099717364833}",25,7,17.092974493976083,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.05, 'e': 0.07786448720191184}",25,0,24.733125602963025,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
255,False,"{'a': 0.05, 'e': 0.07708584232989273}",30,9,20.679830762589962,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.05, 'e': 0.0763149839065938}",20,8,18.061973394795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.05, 'e': 0.07555183406752786}",30,9,-56.78521664395042,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 2}",1
258,False,"{'a': 0.05, 'e': 0.07479631572685258}",25,7,-13.659485346678196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.05, 'e': 0.07404835256958406}",20,5,20.955205178724697,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.05, 'e': 0.07330786904388821}",20,7,25.706196247489295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.05, 'e': 0.07257479035344933}",25,0,34.705099920506946,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.05, 'e': 0.07184904244991484}",20,12,12.402178137809859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.05, 'e': 0.07113055202541568}",20,0,21.424750533916594,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.05, 'e': 0.07041924650516153}",30,0,18.127154643825257,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
265,False,"{'a': 0.05, 'e': 0.06971505404010991}",30,0,42.910697718552846,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.05, 'e': 0.06901790349970881}",20,7,-8.607263869517084,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
267,False,"{'a': 0.05, 'e': 0.06832772446471172}",20,15,3.825750135048313,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.05, 'e': 0.0676444472200646}",30,6,36.98119688744434,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.05, 'e': 0.06696800274786396}",20,0,27.32694291602054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.05, 'e': 0.06629832272038531}",20,6,27.23734809323293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.05, 'e': 0.06563533949318147}",20,15,2.061515371482568,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.05, 'e': 0.06497898609824965}",25,0,37.058999969854455,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.05, 'e': 0.06432919623726716}",20,0,-13.576907504385092,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
274,False,"{'a': 0.05, 'e': 0.06368590427489448}",30,19,12.888950942671165,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.05, 'e': 0.06304904523214554}",30,13,-0.556246142613225,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.05, 'e': 0.06241855477982408}",20,13,11.023569475152136,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.05, 'e': 0.06179436923202584}",25,13,-19.863102334599883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.05, 'e': 0.06117642553970558}",20,0,20.585835255219834,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
279,False,"{'a': 0.05, 'e': 0.06056466128430853}",20,14,-32.076565321184695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.05, 'e': 0.05995901467146544}",25,7,30.61384853192067,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.05, 'e': 0.059359424524750785}",30,12,34.86846640336444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.05, 'e': 0.05876583027950327}",20,2,25.01346959655119,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.05, 'e': 0.05817817197670824}",20,9,20.676475351968385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.05, 'e': 0.05759639025694116}",35,24,22.64126432763773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.05, 'e': 0.057020426354371746}",20,3,23.4031747022304,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.05, 'e': 0.05645022209082803}",20,0,3.715642612768965,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
287,False,"{'a': 0.05, 'e': 0.05588571986991975}",25,0,21.520453959571086,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
288,False,"{'a': 0.05, 'e': 0.05532686267122055}",20,14,8.835790044411928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.05, 'e': 0.05477359404450834}",20,6,18.58590192410033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.05, 'e': 0.05422585810406326}",20,7,19.456634333907342,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.05, 'e': 0.05368359952302263}",25,4,12.474396392508215,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
292,False,"{'a': 0.05, 'e': 0.0531467635277924}",30,20,20.812785264730707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.05, 'e': 0.05261529589251448}",25,0,-14.698370668364952,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
294,False,"{'a': 0.05, 'e': 0.05208914293358933}",20,0,30.162059124178327,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
295,False,"{'a': 0.05, 'e': 0.05156825150425344}",25,7,32.14646439336302,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.05, 'e': 0.0510525689892109}",25,0,-15.464574368614958,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
297,False,"{'a': 0.05, 'e': 0.050542043299318794}",25,0,22.11258701164747,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
298,False,"{'a': 0.05, 'e': 0.050036622866325604}",20,13,16.091991644400668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.05, 'e': 0.04953625663766235}",20,10,18.702788752419178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.05, 'e': 0.04904089407128572}",20,0,18.55037567219337,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
301,False,"{'a': 0.05, 'e': 0.04855048513057287}",25,11,20.248773602855813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.05, 'e': 0.04806498027926714}",20,8,19.475140852548233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.05, 'e': 0.047584330476474465}",25,0,37.577949723386205,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.05, 'e': 0.04710848717170972}",25,0,18.180253119042128,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
305,False,"{'a': 0.05, 'e': 0.04663740229999262}",20,4,25.544474692895765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.05, 'e': 0.046171028276992696}",20,3,12.439442513515974,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.05, 'e': 0.045709317994222766}",30,10,30.700592794819798,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.05, 'e': 0.04525222481428054}",20,0,25.339913581558886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.05, 'e': 0.04479970256613774}",25,0,-3.4231276617785946,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
310,False,"{'a': 0.05, 'e': 0.044351705540476356}",25,13,21.417312347147874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.05, 'e': 0.043908188485071595}",25,3,30.353941624661896,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.05, 'e': 0.04346910660022088}",35,13,30.98285897746129,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.05, 'e': 0.04303441553421867}",20,0,5.887498126585945,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
314,False,"{'a': 0.05, 'e': 0.04260407137887648}",20,0,34.401222462464425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.05, 'e': 0.04217803066508771}",20,0,27.075240200067583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.05, 'e': 0.04175625035843684}",20,0,29.470841023545606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.05, 'e': 0.041338687854852466}",20,8,17.575248614268002,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.05, 'e': 0.040925300976303945}",25,0,36.25305205849101,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.05, 'e': 0.0405160479665409}",20,3,29.67740281306235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.05, 'e': 0.040110887486875496}",20,11,15.705469396171845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.05, 'e': 0.03970977861200674}",35,26,14.243710909672266,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.05, 'e': 0.039312680825886674}",30,10,20.00100515603243,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.05, 'e': 0.038919554017627804}",25,0,41.45969368231517,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
324,False,"{'a': 0.05, 'e': 0.03853035847745152}",25,0,-2.295920232328273,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
325,False,"{'a': 0.05, 'e': 0.03814505489267701}",20,8,-18.304568389515765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
326,False,"{'a': 0.05, 'e': 0.03776360434375024}",25,0,34.59262450649767,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
327,False,"{'a': 0.05, 'e': 0.03738596830031274}",35,24,20.000515822529685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.05, 'e': 0.03701210861730961}",20,0,21.07402225836824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.05, 'e': 0.03664198753113651}",20,16,7.304041708141438,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.05, 'e': 0.036275567655825146}",25,0,-0.9352156565227543,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
331,False,"{'a': 0.05, 'e': 0.03591281197926689}",20,3,29.286488107043184,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.05, 'e': 0.03555368385947423}",20,0,27.381611027573506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
333,False,"{'a': 0.05, 'e': 0.035198147020879485}",20,0,26.647733132366977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.05, 'e': 0.03484616555067069}",25,13,20.149878065255283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.05, 'e': 0.03449770389516398}",25,4,34.29755795361784,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.05, 'e': 0.03415272685621234}",25,5,35.54898420242624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.05, 'e': 0.03381119958765022}",25,0,36.833396035469306,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
338,False,"{'a': 0.05, 'e': 0.03347308759177372}",20,3,24.481725485241984,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.05, 'e': 0.03313835671585598}",20,0,31.24132797163987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.05, 'e': 0.03280697314869742}",20,16,6.485690648874976,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.05, 'e': 0.03247890341721044}",20,0,28.256771035996554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.05, 'e': 0.03215411438303834}",20,10,18.106856486326894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.05, 'e': 0.031832573239207955}",20,13,10.040071035857151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.05, 'e': 0.031514247506815876}",25,0,27.436986559954892,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
345,False,"{'a': 0.05, 'e': 0.031199105031747717}",20,6,24.679051136985667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.05, 'e': 0.03088711398143024}",20,15,8.38356420388036,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.05, 'e': 0.030578242841615935}",30,12,32.1653767388753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.05, 'e': 0.030272460413199778}",20,14,11.015757813920018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.05, 'e': 0.02996973580906778}",20,0,17.676623294823774,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
350,False,"{'a': 0.05, 'e': 0.0296700384509771}",25,11,19.27644042964343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.05, 'e': 0.02937333806646733}",25,8,-15.375300321863627,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
352,False,"{'a': 0.05, 'e': 0.029079604685802656}",20,9,12.561546659972775,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.05, 'e': 0.02878880863894463}",20,0,27.53596781602744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.05, 'e': 0.02850092055255518}",30,20,17.52799216885722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.05, 'e': 0.02821591134702963}",20,0,27.345340712029785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
356,False,"{'a': 0.05, 'e': 0.027933752233559334}",30,0,27.70138443913419,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
357,False,"{'a': 0.05, 'e': 0.027654414711223742}",20,12,13.974580721201832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.05, 'e': 0.027377870564111503}",20,11,15.190470477606368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.05, 'e': 0.027104091858470385}",35,16,-31.64514765972293,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
360,False,"{'a': 0.05, 'e': 0.026833050939885684}",35,17,28.781729806331935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.05, 'e': 0.026564720430486827}",30,14,29.877297171325793,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.05, 'e': 0.026299073226181958}",30,0,33.306113694948735,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
363,False,"{'a': 0.05, 'e': 0.026036082493920136}",35,17,30.48949263058174,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.05, 'e': 0.025775721668980935}",20,4,23.19332534699081,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.05, 'e': 0.025517964452291125}",25,11,25.962951044995723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.05, 'e': 0.025262784807768213}",30,0,42.490663145582786,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.05, 'e': 0.025010156959690534}",30,14,26.68485020584874,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.05, 'e': 0.024760055390093627}",25,0,12.553042162816249,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
