trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
115,False,"{'a': 0.05, 'e': 0.3166367693790532}",20,11,12.032413330360496,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.05, 'e': 0.3134861808826054}",20,0,-75.07578210495171,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
117,False,"{'a': 0.05, 'e': 0.31036694126548503}",25,5,0.8496403459743025,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.30727873860113125}",25,2,-17.89170027778254,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
119,False,"{'a': 0.05, 'e': 0.3042212640667041}",20,6,12.083015890243917,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.05, 'e': 0.30119421191220214}",25,13,-29.14733101669815,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
121,False,"{'a': 0.05, 'e': 0.2981972794298874}",35,11,-32.757877469175895,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
122,False,"{'a': 0.05, 'e': 0.2952301669240142}",20,0,10.419557872715798,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
123,False,"{'a': 0.05, 'e': 0.2922925776808594}",20,0,-10.160077483524338,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
124,False,"{'a': 0.05, 'e': 0.28938421793905067}",20,0,23.619747599350372,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.05, 'e': 0.28650479686019015}",30,17,-30.321049048155615,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
126,False,"{'a': 0.05, 'e': 0.2836540264997704}",20,0,-9.656009960911383,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
127,False,"{'a': 0.05, 'e': 0.2808316217783798}",20,0,-73.12759307719297,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
128,False,"{'a': 0.05, 'e': 0.27803730045319414}",25,16,15.490774674610275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.05, 'e': 0.27527078308975234}",20,0,-14.992020770781354,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
130,False,"{'a': 0.05, 'e': 0.2725317930340126}",20,0,-1.7012792219280684,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
131,False,"{'a': 0.05, 'e': 0.26982005638468687}",25,0,-64.79190667675941,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
132,False,"{'a': 0.05, 'e': 0.2671353019658504}",20,0,11.305421329863702,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
133,False,"{'a': 0.05, 'e': 0.26447726129982396}",25,14,-1.7681432294463686,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.05, 'e': 0.261845668580326}",25,0,-142.4058961648815,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
135,False,"{'a': 0.05, 'e': 0.2592402606458915}",20,10,-16.629539228449573,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
