trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.2, 'e': 0.1589427091997875}",25,9,-56.02397424668573,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
184,False,"{'a': 0.2, 'e': 0.15735328210778962}",25,18,3.8327836482146895,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.2, 'e': 0.15577974928671173}",20,11,14.779906077126634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.2, 'e': 0.15422195179384462}",30,4,32.5646654736538,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.2, 'e': 0.15267973227590617}",25,6,30.82844891814625,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.2, 'e': 0.1511529349531471}",25,8,-6.539819091072994,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.2, 'e': 0.14964140560361563}",25,10,11.054008237193864,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.2, 'e': 0.14814499154757946}",25,0,24.316370271744265,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
191,False,"{'a': 0.2, 'e': 0.14666354163210368}",30,5,20.2619696169781,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.2, 'e': 0.14519690621578263}",20,0,0.27024533797875816,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
193,False,"{'a': 0.2, 'e': 0.1437449371536248}",20,0,-90.34528576957007,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
194,False,"{'a': 0.2, 'e': 0.14230748778208857}",30,0,34.330004144568356,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.2, 'e': 0.14088441290426768}",20,0,-9.534817575569365,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
196,False,"{'a': 0.2, 'e': 0.139475568775225}",25,10,27.208152154806584,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.2, 'e': 0.13808081308747275}",35,20,27.338041453014363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.2, 'e': 0.136700004956598}",20,0,-22.0365099369563,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.2, 'e': 0.13533300490703204}",20,12,15.078321919030302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.2, 'e': 0.13397967485796172}",30,19,20.61401906937193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.2, 'e': 0.1326398781093821}",20,6,22.483753724086835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.2, 'e': 0.13131347932828827}",25,7,24.64781536912204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.2, 'e': 0.1300003445350054}",20,7,26.234488068086687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.2, 'e': 0.12870034108965533}",25,0,22.905892163340596,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
205,False,"{'a': 0.2, 'e': 0.1274133376787588}",30,1,-29.113599017501752,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 1}",1
206,False,"{'a': 0.2, 'e': 0.12613920430197118}",20,1,18.058593807957447,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.2, 'e': 0.12487781225895148}",30,10,33.13010791644314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.2, 'e': 0.12362903413636196}",20,1,19.911585666016922,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.2, 'e': 0.12239274379499834}",30,18,22.48025892302626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.2, 'e': 0.12116881635704835}",25,7,26.331366794519642,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.2, 'e': 0.11995712819347787}",30,14,10.800935214976878,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.2, 'e': 0.11875755691154309}",20,13,12.753645180217221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.2, 'e': 0.11756998134242766}",25,15,-4.621524410563289,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
214,False,"{'a': 0.2, 'e': 0.11639428152900338}",20,9,10.617976338489711,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.2, 'e': 0.11523033871371334}",25,16,14.112599829352993,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.2, 'e': 0.11407803532657622}",20,6,9.652187968744864,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.2, 'e': 0.11293725497331045}",20,12,14.890154320421143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.2, 'e': 0.11180788242357734}",20,13,14.24584414654624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.2, 'e': 0.11068980359934157}",25,11,23.01436385553894,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.2, 'e': 0.10958290556334815}",25,19,-2.3401479079636385,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.2, 'e': 0.10848707650771466}",25,4,4.724662247587306,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
222,False,"{'a': 0.2, 'e': 0.10740220574263752}",20,9,17.544298767915716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.2, 'e': 0.10632818368521114}",20,3,13.959953097459586,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.2, 'e': 0.10526490184835903}",20,14,13.099595888990155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.2, 'e': 0.10421225282987544}",25,20,7.724843853596186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.2, 'e': 0.10317013030157668}",20,13,-9.836730185896467,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
227,False,"{'a': 0.2, 'e': 0.10213842899856092}",30,15,24.79949588862886,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.2, 'e': 0.10111704470857531}",30,17,23.770378751163147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.2, 'e': 0.10010587426148955}",30,15,6.112422171562551,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
230,False,"{'a': 0.2, 'e': 0.09910481551887466}",20,0,29.1493284683234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
231,False,"{'a': 0.2, 'e': 0.0981137673636859}",20,13,-2.1579660081050873,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.2, 'e': 0.09713262969004906}",30,14,24.396329279318774,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.2, 'e': 0.09616130339314856}",20,13,15.105871190161036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.2, 'e': 0.09519969035921708}",25,12,-40.27097266995554,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
235,False,"{'a': 0.2, 'e': 0.0942476934556249}",25,11,-11.157738191940801,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
236,False,"{'a': 0.2, 'e': 0.09330521652106866}",25,6,26.606192874279312,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.2, 'e': 0.09237216435585796}",30,17,9.599295403489865,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.2, 'e': 0.09144844271229938}",20,13,13.256070789400262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.2, 'e': 0.0905339582851764}",20,1,19.0527141100131,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.2, 'e': 0.08962861870232462}",25,15,18.121295034640212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.2, 'e': 0.08873233251530138}",25,6,-12.212836389218324,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.2, 'e': 0.08784500919014836}",25,17,1.8189311767160818,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.2, 'e': 0.08696655909824688}",25,15,6.4791703026951595,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.2, 'e': 0.0860968935072644}",20,6,28.389304285615605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.2, 'e': 0.08523592457219176}",20,0,22.30601159399642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
246,False,"{'a': 0.2, 'e': 0.08438356532646984}",20,7,23.90661961683958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.2, 'e': 0.08353972967320515}",25,9,32.56865647653266,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.2, 'e': 0.0827043323764731}",25,18,14.044996838329691,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.2, 'e': 0.08187728905270836}",20,0,-0.4892354032035746,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
250,False,"{'a': 0.2, 'e': 0.08105851616218128}",25,5,-22.21391982505539,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
251,False,"{'a': 0.2, 'e': 0.08024793100055946}",20,0,-25.8125255189415,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
252,False,"{'a': 0.2, 'e': 0.07944545169055386}",25,8,29.86896163329561,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.2, 'e': 0.07865099717364833}",25,3,28.29949623443838,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.2, 'e': 0.07786448720191184}",20,0,28.80324834310192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.2, 'e': 0.07708584232989273}",25,13,22.615697319662516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.2, 'e': 0.0763149839065938}",30,19,15.321769791902176,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.2, 'e': 0.07555183406752786}",20,6,25.438765500691296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.2, 'e': 0.07479631572685258}",25,20,9.341722009468926,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.2, 'e': 0.07404835256958406}",30,14,26.67064301703834,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.2, 'e': 0.07330786904388821}",25,2,34.63882300554003,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.2, 'e': 0.07257479035344933}",20,10,9.271319762182282,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.2, 'e': 0.07184904244991484}",20,12,14.714272649518719,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.2, 'e': 0.07113055202541568}",20,2,18.40568036772543,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.2, 'e': 0.07041924650516153}",20,6,16.44943702064186,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.2, 'e': 0.06971505404010991}",20,6,22.900204078511205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.2, 'e': 0.06901790349970881}",25,3,17.987441622093296,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.2, 'e': 0.06832772446471172}",20,15,9.95858345425395,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.2, 'e': 0.0676444472200646}",20,6,22.096173488092276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.2, 'e': 0.06696800274786396}",30,1,42.353910555274354,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.2, 'e': 0.06629832272038531}",20,0,7.8147956675460675,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.2, 'e': 0.06563533949318147}",20,8,-21.77407208909807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
272,False,"{'a': 0.2, 'e': 0.06497898609824965}",25,17,12.730328991134368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.2, 'e': 0.06432919623726716}",30,17,13.292259846257323,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.2, 'e': 0.06368590427489448}",20,0,5.039119956362663,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
275,False,"{'a': 0.2, 'e': 0.06304904523214554}",25,19,10.48205413240294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.2, 'e': 0.06241855477982408}",20,6,-32.335678355608394,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
277,False,"{'a': 0.2, 'e': 0.06179436923202584}",20,10,21.496607538586773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.2, 'e': 0.06117642553970558}",20,14,12.270435471857446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.2, 'e': 0.06056466128430853}",25,11,27.54086879463991,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.2, 'e': 0.05995901467146544}",20,0,-34.19595558540911,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
281,False,"{'a': 0.2, 'e': 0.059359424524750785}",30,16,13.288056007349216,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.2, 'e': 0.05876583027950327}",20,9,19.366510898385272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.2, 'e': 0.05817817197670824}",25,12,25.8837425954281,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.2, 'e': 0.05759639025694116}",25,8,-22.532606548946923,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
285,False,"{'a': 0.2, 'e': 0.057020426354371746}",25,8,17.230217367928763,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.2, 'e': 0.05645022209082803}",30,15,-15.875243209764923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
287,False,"{'a': 0.2, 'e': 0.05588571986991975}",20,1,20.30819013229507,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.2, 'e': 0.05532686267122055}",25,11,23.155555161330327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.2, 'e': 0.05477359404450834}",25,11,29.442067422178773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.2, 'e': 0.05422585810406326}",35,24,21.32198540796371,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.2, 'e': 0.05368359952302263}",30,14,28.35183054074585,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.2, 'e': 0.0531467635277924}",20,14,10.68147936649348,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.2, 'e': 0.05261529589251448}",20,0,-7.749780690790734,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
294,False,"{'a': 0.2, 'e': 0.05208914293358933}",20,7,22.508736360776076,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.2, 'e': 0.05156825150425344}",25,15,20.963902514579228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.2, 'e': 0.0510525689892109}",35,15,-61.18692789135578,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
297,False,"{'a': 0.2, 'e': 0.050542043299318794}",25,13,-0.42590353203383424,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
298,False,"{'a': 0.2, 'e': 0.050036622866325604}",25,14,21.22427065124384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.2, 'e': 0.04953625663766235}",20,0,16.4184682401213,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
300,False,"{'a': 0.2, 'e': 0.04904089407128572}",20,12,15.640765727772775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.2, 'e': 0.04855048513057287}",25,0,-63.08047232454599,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
302,False,"{'a': 0.2, 'e': 0.04806498027926714}",25,13,21.35431969674089,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.2, 'e': 0.047584330476474465}",20,5,24.07247802492419,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.2, 'e': 0.04710848717170972}",25,0,31.52932739997269,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.2, 'e': 0.04663740229999262}",30,1,44.003254603553586,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.2, 'e': 0.046171028276992696}",20,5,18.870009460620167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.2, 'e': 0.045709317994222766}",25,0,38.26472693786998,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.2, 'e': 0.04525222481428054}",35,17,26.667537208121647,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.2, 'e': 0.04479970256613774}",20,6,24.55669129646729,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.2, 'e': 0.044351705540476356}",30,4,40.303319304889826,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.2, 'e': 0.043908188485071595}",20,4,26.144919109576747,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.2, 'e': 0.04346910660022088}",20,0,32.48386205747721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
313,False,"{'a': 0.2, 'e': 0.04303441553421867}",25,12,20.48004770800986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.2, 'e': 0.04260407137887648}",30,13,4.483127345910616,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
315,False,"{'a': 0.2, 'e': 0.04217803066508771}",30,23,13.22695925854489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.2, 'e': 0.04175625035843684}",30,9,32.19015021010066,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.2, 'e': 0.041338687854852466}",25,4,-22.73189824424902,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
318,False,"{'a': 0.2, 'e': 0.040925300976303945}",25,16,14.604531338620635,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.2, 'e': 0.0405160479665409}",20,11,16.097030891402376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.2, 'e': 0.040110887486875496}",30,0,43.44989069450626,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.2, 'e': 0.03970977861200674}",25,20,7.926089461927271,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.2, 'e': 0.039312680825886674}",30,18,21.99383259482011,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.2, 'e': 0.038919554017627804}",30,17,14.969701673125796,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.2, 'e': 0.03853035847745152}",30,9,19.83251889758076,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.2, 'e': 0.03814505489267701}",25,0,32.46790237526305,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.2, 'e': 0.03776360434375024}",20,1,27.591263969173177,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.2, 'e': 0.03738596830031274}",35,13,-11.678629921528158,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.2, 'e': 0.03701210861730961}",20,11,-24.25742387467874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
329,False,"{'a': 0.2, 'e': 0.03664198753113651}",25,5,-12.29411105529142,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
330,False,"{'a': 0.2, 'e': 0.036275567655825146}",25,17,16.36273521226541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.2, 'e': 0.03591281197926689}",30,13,26.420338396196854,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.2, 'e': 0.03555368385947423}",20,11,16.836400323242078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.2, 'e': 0.035198147020879485}",20,0,29.335269964704388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.2, 'e': 0.03484616555067069}",25,12,17.321491542275794,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.2, 'e': 0.03449770389516398}",30,20,20.183984976332823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.2, 'e': 0.03415272685621234}",20,14,4.853166323077803,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.2, 'e': 0.03381119958765022}",25,17,14.603570279431688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.2, 'e': 0.03347308759177372}",20,13,11.14378744438644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.2, 'e': 0.03313835671585598}",25,16,15.07158332948819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.2, 'e': 0.03280697314869742}",30,14,27.572406337414215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.2, 'e': 0.03247890341721044}",20,2,29.970959552284484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.2, 'e': 0.03215411438303834}",20,2,25.46264282472011,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.2, 'e': 0.031832573239207955}",30,8,40.19877708596485,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.2, 'e': 0.031514247506815876}",20,1,28.851715979307436,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.2, 'e': 0.031199105031747717}",30,15,21.600707234218092,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.2, 'e': 0.03088711398143024}",30,7,-1.0831257248430812,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.2, 'e': 0.030578242841615935}",20,11,16.645517110467384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.2, 'e': 0.030272460413199778}",30,18,8.662820313743287,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.2, 'e': 0.02996973580906778}",20,0,32.776749128363534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.2, 'e': 0.0296700384509771}",25,9,28.362046412565995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.2, 'e': 0.02937333806646733}",20,6,26.454409512891424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.2, 'e': 0.029079604685802656}",20,3,22.31966291082604,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.2, 'e': 0.02878880863894463}",25,15,13.390057845291539,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.2, 'e': 0.02850092055255518}",25,0,36.156676534483395,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.2, 'e': 0.02821591134702963}",20,14,12.875030809489838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.2, 'e': 0.027933752233559334}",25,7,30.992144533278783,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.2, 'e': 0.027654414711223742}",25,17,15.875356860400359,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.2, 'e': 0.027377870564111503}",25,8,29.50278108958518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.2, 'e': 0.027104091858470385}",30,0,-12.803475623536658,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
360,False,"{'a': 0.2, 'e': 0.026833050939885684}",25,14,19.529332212173873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.2, 'e': 0.026564720430486827}",25,10,9.820709206640332,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.2, 'e': 0.026299073226181958}",35,15,21.241287945649788,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.2, 'e': 0.026036082493920136}",25,12,26.44823483444754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.2, 'e': 0.025775721668980935}",25,7,13.293669140654238,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.2, 'e': 0.025517964452291125}",20,14,12.53978154406073,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.2, 'e': 0.025262784807768213}",20,13,11.56043967365348,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.2, 'e': 0.025010156959690534}",35,25,21.881213963138958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
