trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
43,False,"{'a': 0.4, 'e': 0.9578907814534663}",25,0,-195.64743891094994,"{0: 11, 1: 4, 2: 7, 3: 0, 4: 3}",0
44,False,"{'a': 0.4, 'e': 0.9569328906720128}",20,2,-94.55528301511478,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 1}",1
45,False,"{'a': 0.4, 'e': 0.9559759577813408}",25,0,-145.98817980316383,"{0: 12, 1: 6, 2: 5, 3: 0, 4: 2}",0
46,False,"{'a': 0.4, 'e': 0.9550199818235595}",25,0,-67.1687036753075,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
47,False,"{'a': 0.4, 'e': 0.954064961841736}",20,0,-87.54205064704486,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
48,False,"{'a': 0.4, 'e': 0.9531108968798943}",30,0,-314.0668453485251,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 6}",0
49,False,"{'a': 0.4, 'e': 0.9521577859830144}",30,0,-243.18280948331434,"{0: 12, 1: 0, 2: 12, 3: 5, 4: 1}",0
50,False,"{'a': 0.4, 'e': 0.9512056281970314}",20,0,-130.17224499834558,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
51,False,"{'a': 0.4, 'e': 0.9502544225688343}",20,0,-126.6260926643253,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
52,False,"{'a': 0.4, 'e': 0.9493041681462654}",20,0,-121.2417227074337,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
53,False,"{'a': 0.4, 'e': 0.9483548639781192}",35,0,-104.1771885710685,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 2}",0
54,False,"{'a': 0.4, 'e': 0.947406509114141}",20,13,4.977853001059334,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.4, 'e': 0.9464591026050269}",25,0,-115.35198740397652,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
56,False,"{'a': 0.4, 'e': 0.9455126435024219}",30,1,-102.28943474881453,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 1}",1
57,False,"{'a': 0.4, 'e': 0.9445671308589194}",20,0,-67.24066534159326,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",1
58,False,"{'a': 0.4, 'e': 0.9436225637280605}",20,0,-55.42048949612843,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
59,False,"{'a': 0.4, 'e': 0.9426789411643325}",25,0,-90.30182580122927,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
60,False,"{'a': 0.4, 'e': 0.9417362622231682}",20,5,-149.99228534469896,"{0: 4, 1: 3, 2: 6, 3: 0, 4: 2}",1
61,False,"{'a': 0.4, 'e': 0.9407945259609449}",30,0,-126.33742050841263,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
62,False,"{'a': 0.4, 'e': 0.9398537314349841}",20,0,-113.5171353983386,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
63,False,"{'a': 0.4, 'e': 0.9389138777035491}",20,0,-60.39546820582231,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
64,False,"{'a': 0.4, 'e': 0.9379749638258456}",25,0,-82.94673960490547,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
65,False,"{'a': 0.4, 'e': 0.9370369888620197}",25,0,-122.20136301537013,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
66,False,"{'a': 0.4, 'e': 0.9360999518731576}",20,0,-117.19785186152785,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
67,False,"{'a': 0.4, 'e': 0.9351638519212845}",30,0,-105.3936199349149,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
68,False,"{'a': 0.4, 'e': 0.9342286880693632}",20,0,-61.92423720008495,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
69,False,"{'a': 0.4, 'e': 0.9332944593812939}",20,11,-17.2982925710071,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
70,False,"{'a': 0.4, 'e': 0.9323611649219126}",20,0,-127.39812384884416,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
71,False,"{'a': 0.4, 'e': 0.9314288037569907}",20,0,-130.43713376121426,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
72,False,"{'a': 0.4, 'e': 0.9304973749532336}",25,0,-42.588701771095614,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
73,False,"{'a': 0.4, 'e': 0.9295668775782804}",20,0,-33.03383113431995,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
74,False,"{'a': 0.4, 'e': 0.9286373107007021}",20,6,-101.63255318547975,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 2}",1
75,False,"{'a': 0.4, 'e': 0.9277086733900014}",30,0,-99.7453573223141,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
76,False,"{'a': 0.4, 'e': 0.9267809647166114}",25,0,-155.59400662900998,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 3}",0
77,False,"{'a': 0.4, 'e': 0.9258541837518948}",20,0,-40.39030465465373,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
78,False,"{'a': 0.4, 'e': 0.9249283295681429}",30,0,-30.358921007016026,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
79,False,"{'a': 0.4, 'e': 0.9240034012385747}",20,0,-148.3918736499983,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
